Sales_ID,Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,Original_Revenue,Units_Was_Missing,Units_Was_Invalid,MRP_Was_Missing,Discount_Was_Missing,Discount_Was_Invalid,Date_Was_Missing,Calculated_Revenue,Revenue_Difference,Revenue_Match
2144,4143,Women,Running,React Infinity,,3.0,6492.155000000001,0.48,0.0,2025-03-26,Retail,Delhi,3876.35,0.0,True,False,True,True,False,False,10127.76,-10127.76,False
2145,4144,Men,Training,Zoomx Invincible,XL,2.5,2335.82,0.5,0.0,,Online,Bengaluru,304.78,0.0,False,True,False,True,False,True,2919.78,-2919.78,False
2146,4145,Kids,Soccer,Tiempo Legend,M,2.0,6045.785,0.48,0.0,,Retail,Delhi,285.95,0.0,False,False,True,True,False,True,6287.62,-6287.62,False
2147,4146,Kids,Lifestyle,Blazer Mid,10,2.5,6383.24,0.5,0.0,2023-08-27,Online,Mumbai,1217.01,0.0,True,False,True,True,False,False,7979.05,-7979.05,False
2148,4147,Men,Basketball,Zoom Freak,L,1.0,7659.09,0.5,0.0,2024-11-26,Online,Delhi,106.35,0.0,False,False,False,True,False,False,3829.54,-3829.54,False
2149,4148,Kids,Soccer,Phantom Gt,7,3.0,5943.25,0.48,0.0,2025-07-18,Retail,Pune,-900.4,0.0,False,False,False,True,False,False,9271.47,-9271.47,False
2150,4149,Women,Training,Superrep Go,10,4.0,5716.52,0.48,0.0,2024-09-14,Retail,Pune,274.76,0.0,False,False,False,True,False,False,11890.36,-11890.36,False
2151,4150,Men,Basketball,Zoom Freak,11,3.0,6435.66,0.81,0.0,2024-12-17,Retail,Pune,3076.73,0.0,True,False,True,False,False,False,3668.33,-3668.33,False
2152,4151,Kids,Training,Metcon 7,M,2.0,7282.99,0.05,0.0,2024-10-10,Retail,Kolkata,871.53,0.0,True,False,False,False,False,False,13837.68,-13837.68,False
2153,4152,Men,Basketball,Kyrie Flytrap,XL,1.0,5066.14,0.5,0.0,2024-07-08,Online,Mumbai,1011.99,0.0,False,False,True,True,False,False,2533.07,-2533.07,False
2154,4153,Women,Running,Pegasus Turbo,,2.0,5644.675,0.48,0.0,2025-02-13,Retail,Kolkata,2255.74,0.0,False,False,True,True,False,False,5870.46,-5870.46,False
2155,4154,Women,Soccer,Tiempo Legend,L,3.0,6045.785,0.5,0.0,,Online,Bengaluru,2963.38,0.0,False,True,True,True,False,True,9068.68,-9068.68,False
2156,4155,Kids,Training,Flex Trainer,M,2.0,8736.2,0.94,-524.17,,Retail,Bengaluru,547.28,-524.17,False,True,False,False,False,True,1048.34,-1572.51,False
2157,4156,Men,Running,React Infinity,M,3.0,7417.67,0.5,0.0,2024-05-20,Online,Mumbai,203.96,0.0,True,False,False,True,False,False,11126.5,-11126.5,False
2158,4157,Men,Basketball,Zoom Freak,XL,3.0,6435.66,0.48,0.0,2025-09-07,Retail,Delhi,-699.76,0.0,False,False,True,True,False,False,10039.63,-10039.63,False
2159,4158,Women,Lifestyle,Blazer Mid,L,2.5,6383.24,0.5,0.0,2024-08-18,Online,Hyderabad,3155.41,0.0,True,False,True,True,False,False,7979.05,-7979.05,False
2160,4159,Women,Running,React Infinity,XL,2.0,8683.8,0.5,0.0,,Online,Delhi,3914.69,0.0,False,False,False,True,False,True,8683.8,-8683.8,False
2161,4160,Men,Lifestyle,Air Force 1,,3.0,6148.9,0.5,0.0,,Online,Delhi,2664.48,0.0,True,False,False,True,False,True,9223.35,-9223.35,False
2162,4161,Men,Running,Air Zoom,L,3.0,5550.99,0.4,0.0,2025-04-16,Online,Kolkata,1864.83,0.0,True,False,True,False,False,False,9991.78,-9991.78,False
2163,4162,Men,Training,Superrep Go,XL,1.0,3782.59,0.5,0.0,,Online,Pune,1401.88,0.0,False,False,False,True,False,True,1891.3,-1891.3,False
2164,4163,Men,Training,Superrep Go,L,2.5,5280.57,0.48,0.0,2024-12-09,Retail,Hyderabad,1942.39,0.0,True,False,True,True,False,False,6864.74,-6864.74,False
2165,4164,Men,Soccer,Tiempo Legend,XL,3.0,2196.67,0.5,0.0,2025-07-21,Online,Bengaluru,-1088.9,0.0,False,True,False,True,False,False,3295.0,-3295.0,False
2166,4165,Women,Training,Superrep Go,XL,1.0,5280.57,0.26,0.0,2024-11-20,Online,Bengaluru,2194.38,0.0,False,False,True,False,False,False,3907.62,-3907.62,False
2167,4166,Women,Soccer,Phantom Gt,8,2.0,6320.59,0.5,0.0,2025-03-05,Online,Delhi,-512.77,0.0,False,True,True,True,False,False,6320.59,-6320.59,False
2168,4167,Men,Basketball,Kyrie Flytrap,XL,2.0,3354.93,0.48,0.0,,Retail,Hyderabad,3486.85,0.0,False,True,False,True,False,True,3489.13,-3489.13,False
2169,4168,Kids,Running,Free Rn,10,4.0,6293.58,0.48,0.0,2024-09-06,Retail,Mumbai,3282.84,0.0,False,False,True,True,False,False,13090.65,-13090.65,False
2170,4169,Men,Basketball,Lebron 20,L,3.0,8320.11,0.48,0.0,,Retail,Delhi,3743.48,0.0,True,False,False,True,False,True,12979.37,-12979.37,False
2171,4170,Men,Lifestyle,Blazer Mid,XL,2.5,3297.7,0.5,0.0,2024-08-15,Online,Bengaluru,1678.19,0.0,True,False,False,False,True,False,4122.12,-4122.12,False
2172,4171,Men,Running,React Infinity,M,3.0,9303.8,0.48,0.0,2024-12-21,Retail,Delhi,-1107.26,0.0,True,False,False,True,False,False,14513.93,-14513.93,False
2173,4172,Women,Soccer,Mercurial Superfly,L,1.0,6569.65,0.48,0.0,2025-01-21,Retail,Bengaluru,155.61,0.0,False,False,True,True,False,False,3416.22,-3416.22,False
2174,4173,Men,Soccer,Tiempo Legend,M,3.0,6045.785,0.5,0.0,,Online,Hyderabad,-835.46,0.0,True,False,True,True,False,True,9068.68,-9068.68,False
2175,4174,Women,Soccer,Tiempo Legend,XL,2.0,6045.785,0.48,0.0,2025-03-08,Retail,Kolkata,-869.37,0.0,True,False,True,True,False,False,6287.62,-6287.62,False
2176,4175,Men,Basketball,Air Jordan,,3.0,6235.71,0.48,0.0,,Retail,Kolkata,2631.77,0.0,True,False,True,True,False,True,9727.71,-9727.71,False
2177,4176,Women,Training,Zoomx Invincible,M,1.0,6897.68,0.48,0.0,2023-02-09,Retail,Hyderabad,2254.67,0.0,False,False,True,True,False,False,3586.79,-3586.79,False
2178,4177,Kids,Training,Metcon 7,M,2.0,5890.69,0.5,0.0,,Online,Mumbai,-203.62,0.0,True,False,True,True,False,True,5890.69,-5890.69,False
2179,4178,Men,Basketball,Air Jordan,L,3.0,6235.71,0.48,0.0,2024-08-26,Retail,Hyderabad,302.75,0.0,True,False,True,True,False,False,9727.71,-9727.71,False
2180,4179,Women,Running,React Infinity,XL,3.0,6633.14,0.48,0.0,2025-06-01,Retail,Mumbai,1048.63,0.0,True,False,False,True,False,False,10347.7,-10347.7,False
2181,4180,Men,Running,Pegasus Turbo,M,2.0,5644.675,0.48,0.0,2025-04-06,Retail,Kolkata,500.23,0.0,True,False,True,True,False,False,5870.46,-5870.46,False
2182,4181,Women,Running,Free Rn,M,3.0,6293.58,0.48,0.0,2025-05-04,Retail,Delhi,-564.63,0.0,False,False,True,True,False,False,9817.98,-9817.98,False
2183,4182,Men,Lifestyle,Dunk Low,XL,1.0,9335.57,0.48,0.0,2024-12-02,Retail,Mumbai,1135.38,0.0,False,False,False,True,False,False,4854.5,-4854.5,False
2184,4183,Men,Lifestyle,Air Force 1,11,2.0,8647.63,0.48,0.0,2025-03-23,Retail,Pune,-443.83,0.0,False,False,False,True,False,False,8993.54,-8993.54,False
2185,4184,Women,Basketball,Lebron 20,10,2.0,6431.1900000000005,0.5,0.0,,Online,Bengaluru,1788.65,0.0,True,False,True,True,False,True,6431.19,-6431.19,False
2186,4185,Women,Training,Zoomx Invincible,6,3.0,6897.68,0.5,0.0,2025-01-02,Online,Hyderabad,2562.05,0.0,False,False,True,True,False,False,10346.52,-10346.52,False
2187,4186,Men,Basketball,Lebron 20,XL,2.0,9872.08,0.17,0.0,2025-10-03,Online,Bengaluru,409.77,0.0,True,False,False,False,False,False,16387.65,-16387.65,False
2188,4187,Women,Training,Flex Trainer,L,2.0,5363.84,0.95,0.0,,Retail,Hyderabad,1194.42,0.0,False,True,False,False,False,True,536.38,-536.38,False
2189,2050,Kids,Soccer,Tiempo Legend,,3.0,6045.785,0.5,0.0,2023-09-30,Online,Pune,1182.9,0.0,False,True,True,True,False,False,9068.68,-9068.68,False
2190,4189,Kids,Soccer,Phantom Gt,9,2.0,6320.59,0.97,0.0,,Retail,Hyderabad,2788.1,0.0,True,False,True,False,False,True,379.24,-379.24,False
2191,2043,Men,Training,Flex Trainer,XL,4.0,6383.55,0.12,0.0,,Online,Pune,-809.91,0.0,False,False,True,False,False,True,22470.1,-22470.1,False
2192,4191,Men,Running,React Infinity,M,3.0,6492.155000000001,0.5,0.0,2024-07-22,Online,Pune,671.86,0.0,True,False,True,True,False,False,9738.23,-9738.23,False
2193,4192,Men,Lifestyle,Waffle One,,2.0,3339.95,1.0,0.0,2025-05-26,Retail,Delhi,642.55,0.0,True,False,False,False,False,False,0.0,0.0,True
2194,4193,Kids,Basketball,Kyrie Flytrap,XL,1.0,5066.14,0.5,0.0,2024-12-04,Online,Mumbai,1192.66,0.0,False,False,True,True,False,False,2533.07,-2533.07,False
2195,4194,Kids,Running,React Infinity,L,3.0,6492.155000000001,0.48,0.0,2024-10-28,Retail,Delhi,-759.55,0.0,True,False,True,True,False,False,10127.76,-10127.76,False
2196,4195,Kids,Training,Metcon 7,L,2.0,6317.4,0.48,0.0,2023-09-23,Retail,Mumbai,-746.03,0.0,True,False,False,True,False,False,6570.1,-6570.1,False
2197,2029,Kids,Lifestyle,Dunk Low,10,2.5,8165.07,0.5,0.0,,Online,Pune,3469.45,0.0,True,False,False,True,False,True,10206.34,-10206.34,False
2198,4197,Men,Running,React Infinity,XL,4.0,7560.6,0.5,0.0,,Online,Kolkata,1415.35,0.0,False,False,False,True,False,True,15121.2,-15121.2,False
2199,4198,Men,Running,Pegasus Turbo,M,2.0,7860.63,0.53,0.0,,Retail,Delhi,-1087.13,0.0,True,False,False,False,False,True,7388.99,-7388.99,False
2200,4199,Women,Running,Free Rn,,2.0,6293.58,0.5,0.0,2025-05-25,Online,Hyderabad,-731.89,0.0,True,False,True,True,False,False,6293.58,-6293.58,False
2201,4200,Women,Soccer,Tiempo Legend,L,3.0,6045.785,0.78,0.0,,Online,Bengaluru,-613.22,0.0,True,False,True,False,False,True,3990.22,-3990.22,False
2202,4201,Kids,Running,React Infinity,L,3.0,6492.155000000001,0.48,0.0,2025-09-05,Retail,Kolkata,1412.54,0.0,False,False,True,True,False,False,10127.76,-10127.76,False
2203,4202,Men,Training,Superrep Go,L,4.0,4996.25,0.5,0.0,2025-05-16,Online,Pune,299.85,0.0,False,False,False,True,False,False,9992.5,-9992.5,False
2204,4203,Kids,Training,Flex Trainer,M,3.0,6383.55,0.5,0.0,,Online,Pune,1879.42,0.0,True,False,True,True,False,True,9575.33,-9575.33,False
2205,4204,Kids,Lifestyle,Waffle One,,3.0,7265.47,0.5,0.0,2025-04-16,Online,Pune,1589.71,0.0,True,False,False,True,False,False,10898.2,-10898.2,False
2206,4205,Kids,Lifestyle,Waffle One,XL,3.0,5637.46,0.5,0.0,2024-10-13,Online,Mumbai,2333.09,0.0,True,False,True,True,False,False,8456.19,-8456.19,False
2207,4206,Kids,Basketball,Kyrie Flytrap,,3.0,5066.14,0.5,0.0,2024-11-07,Online,Bengaluru,943.16,0.0,True,False,True,True,False,False,7599.21,-7599.21,False
2208,4207,Women,Basketball,Air Jordan,L,3.0,6235.71,0.0,0.0,2024-11-15,Retail,Hyderabad,2063.27,0.0,True,False,True,False,False,False,18707.13,-18707.13,False
2209,4208,Kids,Running,React Infinity,,3.0,6492.155000000001,0.48,0.0,2025-08-04,Retail,Pune,-942.96,0.0,True,False,True,True,False,False,10127.76,-10127.76,False
2210,4209,Women,Running,Air Zoom,M,1.0,5550.99,0.5,0.0,2023-03-12,Online,Kolkata,3222.58,0.0,False,False,True,True,False,False,2775.5,-2775.5,False
2211,4210,Kids,Training,Superrep Go,M,3.0,5280.57,0.48,0.0,,Retail,Mumbai,2738.04,0.0,False,False,True,True,False,True,8237.69,-8237.69,False
2212,4211,Men,Basketball,Air Jordan,9,2.0,6235.71,0.5,0.0,2025-04-19,Online,Hyderabad,-253.76,0.0,False,True,True,False,True,False,6235.71,-6235.71,False
2213,4212,Men,Running,React Infinity,XL,3.0,6492.155000000001,0.9,0.0,2023-07-29,Online,Kolkata,3556.86,0.0,False,False,True,False,False,False,1947.65,-1947.65,False
2214,4213,Men,Lifestyle,Dunk Low,L,3.0,6202.99,0.48,0.0,2024-05-26,Retail,Delhi,1165.42,0.0,False,True,True,True,False,False,9676.66,-9676.66,False
2215,4214,Men,Training,Superrep Go,,2.5,5280.57,0.0,0.0,2024-08-11,Retail,Pune,1393.11,0.0,True,False,True,False,False,False,13201.42,-13201.42,False
2216,4215,Men,Training,Flex Trainer,XL,3.0,7213.51,0.5,0.0,2025-07-13,Online,Kolkata,960.82,0.0,False,False,False,True,False,False,10820.26,-10820.26,False
2217,4216,Kids,Lifestyle,Waffle One,M,3.0,4989.15,0.5,0.0,2025-02-23,Online,Delhi,3445.94,0.0,False,True,False,True,False,False,7483.72,-7483.72,False
2218,4217,Men,Soccer,Tiempo Legend,12,3.0,3080.23,0.22,0.0,2025-08-05,Online,Delhi,-950.13,0.0,True,False,False,False,False,False,7207.74,-7207.74,False
2219,4218,Kids,Running,Free Rn,10,2.0,6296.17,0.5,0.0,2025-02-11,Online,Bengaluru,3435.85,0.0,True,False,False,True,False,False,6296.17,-6296.17,False
2220,4219,Kids,Training,Flex Trainer,,2.0,9565.66,0.48,0.0,,Retail,Pune,3667.35,0.0,True,False,False,True,False,True,9948.29,-9948.29,False
2221,4220,Kids,Lifestyle,Dunk Low,M,2.0,2290.64,0.84,733.0,2025-01-31,Retail,Delhi,608.16,733.0,False,False,False,False,False,False,733.0,0.0,True
2222,4221,Kids,Soccer,Mercurial Superfly,XL,2.5,6569.65,0.88,0.0,,Online,Hyderabad,1001.02,0.0,True,False,True,False,False,True,1970.9,-1970.9,False
2223,2023,Men,Basketball,Air Jordan,XL,2.0,6235.71,0.5,0.0,,Online,Mumbai,2913.04,0.0,True,False,True,True,False,True,6235.71,-6235.71,False
2224,4223,Kids,Soccer,Mercurial Superfly,L,1.0,6569.65,0.31,0.0,2025-04-02,Retail,Bengaluru,-1152.37,0.0,False,False,True,False,False,False,4533.06,-4533.06,False
2225,4224,Kids,Training,Zoomx Invincible,,2.5,6897.68,0.58,0.0,2024-10-10,Online,Hyderabad,2541.07,0.0,True,False,True,False,False,False,7242.56,-7242.56,False
2226,4225,Kids,Running,Free Rn,XL,2.0,2941.85,0.5,0.0,2025-05-01,Online,Delhi,2776.82,0.0,True,False,False,False,True,False,2941.85,-2941.85,False
2227,4226,Women,Lifestyle,Waffle One,,3.0,5637.46,0.5,0.0,2025-01-17,Online,Delhi,2918.69,0.0,False,True,True,True,False,False,8456.19,-8456.19,False
2228,4227,Kids,Training,Metcon 7,L,2.0,5890.69,0.48,0.0,2024-12-17,Retail,Mumbai,110.91,0.0,True,False,True,True,False,False,6126.32,-6126.32,False
2229,4228,Kids,Training,Superrep Go,L,3.0,5280.57,0.48,0.0,2025-12-05,Retail,Kolkata,-448.12,0.0,False,False,True,True,False,False,8237.69,-8237.69,False
2230,4229,Kids,Running,Free Rn,XL,4.0,6293.58,0.5,0.0,2025-06-20,Online,Pune,3470.61,0.0,False,False,True,True,False,False,12587.16,-12587.16,False
2231,4230,Kids,Lifestyle,Waffle One,L,2.0,5637.46,0.48,0.0,2024-08-15,Retail,Hyderabad,-1193.85,0.0,True,False,True,True,False,False,5862.96,-5862.96,False
2232,4231,Kids,Lifestyle,Blazer Mid,XL,2.0,6652.23,0.5,-1197.4,2024-08-01,Online,Pune,-780.66,-1197.4,False,False,False,False,True,False,6652.23,-7849.63,False
2233,4232,Women,Soccer,Tiempo Legend,10,3.0,6045.785,0.5,0.0,,Online,Bengaluru,-532.52,0.0,False,True,True,True,False,True,9068.68,-9068.68,False
2234,4233,Women,Soccer,Mercurial Superfly,,1.0,3895.52,0.48,0.0,,Retail,Bengaluru,3856.45,0.0,False,False,False,True,False,True,2025.67,-2025.67,False
2235,4234,Women,Basketball,Zoom Freak,M,2.0,6435.66,0.5,0.0,,Online,Mumbai,404.2,0.0,True,False,True,True,False,True,6435.66,-6435.66,False
2236,4235,Kids,Basketball,Zoom Freak,,4.0,3417.98,0.5,0.0,2025-04-18,Online,Bengaluru,2112.47,0.0,False,False,False,True,False,False,6835.96,-6835.96,False
2237,4236,Kids,Soccer,Mercurial Superfly,,2.0,8299.07,0.09,0.0,,Retail,Delhi,1565.48,0.0,True,False,False,False,False,True,15104.31,-15104.31,False
2238,4237,Men,Basketball,Lebron 20,L,1.0,6431.1900000000005,0.5,0.0,2025-02-15,Online,Delhi,572.58,0.0,False,False,True,True,False,False,3215.6,-3215.6,False
2239,4238,Men,Soccer,Phantom Gt,XL,2.0,6489.35,0.5,0.0,2024-12-14,Online,Hyderabad,-321.44,0.0,False,False,False,True,False,False,6489.35,-6489.35,False
2240,4239,Men,Running,Air Zoom,,3.0,5550.99,0.5,0.0,2023-08-09,Online,Kolkata,-828.71,0.0,True,False,True,False,True,False,8326.48,-8326.48,False
2241,4240,Men,Running,Air Zoom,M,2.0,5550.99,0.48,0.0,2025-06-04,Retail,Bengaluru,1091.85,0.0,True,False,True,True,False,False,5773.03,-5773.03,False
2242,4241,Women,Basketball,Lebron 20,M,3.0,6431.1900000000005,0.48,0.0,2024-10-29,Retail,Delhi,3890.05,0.0,True,False,True,True,False,False,10032.66,-10032.66,False
2243,4242,Kids,Basketball,Kyrie Flytrap,,2.0,3507.12,0.48,0.0,2025-01-09,Retail,Mumbai,2217.09,0.0,True,False,False,True,False,False,3647.4,-3647.4,False
2244,4243,Kids,Training,Zoomx Invincible,,2.0,5248.74,0.48,0.0,,Retail,Bengaluru,3500.67,0.0,True,False,False,True,False,True,5458.69,-5458.69,False
2245,4244,Men,Training,Metcon 7,XL,2.0,5890.69,0.54,0.0,,Retail,Bengaluru,161.88,0.0,False,False,True,False,False,True,5419.43,-5419.43,False
2246,4245,Kids,Basketball,Zoom Freak,M,3.0,6435.66,0.17,0.0,2024-12-12,Online,Delhi,2445.12,0.0,False,False,True,False,False,False,16024.79,-16024.79,False
2247,4246,Men,Running,Pegasus Turbo,L,2.0,3576.04,0.48,0.0,2025-10-01,Retail,Mumbai,3581.39,0.0,True,False,False,True,False,False,3719.08,-3719.08,False
2248,4247,Kids,Training,Flex Trainer,M,1.0,6383.55,0.69,0.0,2025-02-26,Retail,Kolkata,1585.72,0.0,False,False,True,False,False,False,1978.9,-1978.9,False
2249,4248,Kids,Soccer,Premier Iii,XL,2.5,4045.64,0.48,0.0,,Retail,Mumbai,2167.88,0.0,True,False,False,True,False,True,5259.33,-5259.33,False
2250,4249,Kids,Training,Flex Trainer,L,1.0,2902.95,0.6,1161.18,2024-11-10,Retail,Bengaluru,-855.08,1161.18,False,False,False,False,False,False,1161.18,0.0,True
2251,4250,Women,Basketball,Air Jordan,11,2.0,6235.71,0.5,0.0,2025-01-16,Online,Kolkata,2005.64,0.0,True,False,True,True,False,False,6235.71,-6235.71,False
2252,4251,Kids,Basketball,Lebron 20,M,1.0,6431.1900000000005,0.59,0.0,2024-07-01,Retail,Mumbai,354.2,0.0,False,False,True,False,False,False,2636.79,-2636.79,False
2253,4252,Kids,Training,Superrep Go,L,3.0,5280.57,1.0,0.0,2024-08-06,Online,Hyderabad,2633.21,0.0,True,False,True,False,False,False,0.0,0.0,True
2254,2013,Kids,Lifestyle,Blazer Mid,,2.5,6383.24,0.24,0.0,2024-07-08,Online,Hyderabad,2827.54,0.0,True,False,True,False,False,False,12128.16,-12128.16,False
2255,2019,Men,Running,Free Rn,XL,2.0,8072.86,0.5,0.0,,Online,Kolkata,1387.97,0.0,False,False,False,True,False,True,8072.86,-8072.86,False
2256,4255,Women,Running,React Infinity,,1.0,6492.155000000001,0.48,0.0,,Retail,Kolkata,2584.67,0.0,False,False,True,True,False,True,3375.92,-3375.92,False
2257,4256,Women,Soccer,Tiempo Legend,XL,4.0,6045.785,0.52,0.0,2024-12-18,Online,Hyderabad,-782.15,0.0,False,False,True,False,False,False,11607.91,-11607.91,False
2258,4257,Women,Training,Metcon 7,,2.0,5462.8,0.99,0.0,2024-08-14,Online,Kolkata,-1144.93,0.0,True,False,False,False,False,False,109.26,-109.26,False
2259,4258,Kids,Lifestyle,Dunk Low,L,3.0,4189.36,0.48,0.0,2024-10-06,Retail,Pune,1276.34,0.0,False,True,False,True,False,False,6535.4,-6535.4,False
2260,4259,Men,Lifestyle,Air Force 1,L,2.0,6323.09,0.35,0.0,2023-09-22,Retail,Bengaluru,3351.25,0.0,True,False,True,False,False,False,8220.02,-8220.02,False
2261,4260,Women,Lifestyle,Waffle One,,3.0,6058.38,0.5,0.0,,Online,Kolkata,258.08,0.0,False,False,False,True,False,True,9087.57,-9087.57,False
2262,2044,Men,Training,Flex Trainer,XL,3.0,6383.55,0.5,0.0,2023-08-13,Online,Bengaluru,1192.96,0.0,True,False,True,True,False,False,9575.33,-9575.33,False
2263,4262,Women,Basketball,Lebron 20,XL,2.0,6431.1900000000005,0.5,0.0,2025-04-18,Online,Mumbai,-975.63,0.0,False,True,True,True,False,False,6431.19,-6431.19,False
2264,4263,Men,Running,React Infinity,,3.0,4641.58,0.48,0.0,2025-06-30,Retail,Delhi,2049.32,0.0,False,False,False,True,False,False,7240.86,-7240.86,False
2265,4264,Kids,Lifestyle,Air Force 1,M,3.0,6012.55,0.5,0.0,2024-11-01,Online,Delhi,783.79,0.0,False,True,False,True,False,False,9018.83,-9018.83,False
2266,4265,Kids,Training,Flex Trainer,M,3.0,6383.55,0.5,0.0,2024-08-02,Online,Kolkata,1852.59,0.0,True,False,True,True,False,False,9575.33,-9575.33,False
2267,4266,Men,Lifestyle,Waffle One,XL,3.0,5637.46,0.5,0.0,2025-04-07,Online,Mumbai,-898.11,0.0,False,False,True,True,False,False,8456.19,-8456.19,False
2268,4267,Women,Basketball,Zoom Freak,L,3.0,4101.5,0.28,0.0,,Retail,Pune,2289.05,0.0,False,True,False,False,False,True,8859.24,-8859.24,False
2269,4268,Men,Lifestyle,Waffle One,L,1.0,6321.98,0.5,0.0,,Online,Mumbai,-557.35,0.0,False,False,False,True,False,True,3160.99,-3160.99,False
2270,4269,Kids,Basketball,Zoom Freak,L,2.0,6435.66,0.5,0.0,,Online,Pune,672.46,0.0,False,False,True,True,False,True,6435.66,-6435.66,False
2271,4270,Kids,Soccer,Tiempo Legend,L,3.0,6045.785,0.5,0.0,2025-01-01,Online,Bengaluru,679.64,0.0,True,False,True,True,False,False,9068.68,-9068.68,False
2272,4271,Kids,Lifestyle,Waffle One,XL,3.0,4426.69,0.52,0.0,2025-01-13,Online,Bengaluru,-389.08,0.0,True,False,False,False,False,False,6374.43,-6374.43,False
2273,4272,Women,Basketball,Air Jordan,10,2.0,4529.52,0.5,0.0,2025-06-23,Online,Mumbai,2722.9,0.0,True,False,False,True,False,False,4529.52,-4529.52,False
2274,4273,Kids,Soccer,Phantom Gt,7,3.0,3407.16,0.48,0.0,2025-01-20,Retail,Mumbai,1161.05,0.0,False,False,False,True,False,False,5315.17,-5315.17,False
2275,4274,Men,Basketball,Kyrie Flytrap,XL,3.0,5066.14,0.5,0.0,2025-04-27,Online,Mumbai,1957.94,0.0,True,False,True,True,False,False,7599.21,-7599.21,False
2276,4275,Women,Lifestyle,Dunk Low,8,3.0,6202.99,0.48,0.0,,Retail,Mumbai,557.81,0.0,True,False,True,True,False,True,9676.66,-9676.66,False
2277,4276,Men,Basketball,Kyrie Flytrap,11,3.0,5066.14,0.48,0.0,2025-05-02,Retail,Bengaluru,-1109.4,0.0,False,False,True,True,False,False,7903.18,-7903.18,False
2278,4277,Women,Soccer,Phantom Gt,11,2.0,6924.77,0.5,0.0,2024-03-10,Online,Bengaluru,555.86,0.0,True,False,False,True,False,False,6924.77,-6924.77,False
2279,4278,Kids,Basketball,Zoom Freak,M,3.0,5606.81,0.48,0.0,,Retail,Pune,-356.42,0.0,True,False,False,True,False,True,8746.62,-8746.62,False
2280,4279,Men,Training,Zoomx Invincible,XL,2.0,6897.68,0.48,0.0,2025-04-30,Retail,Pune,1724.71,0.0,True,False,True,True,False,False,7173.59,-7173.59,False
2281,4280,Women,Soccer,Phantom Gt,M,2.0,6320.59,0.45,0.0,2024-08-11,Retail,Kolkata,3800.29,0.0,True,False,True,False,False,False,6952.65,-6952.65,False
2282,4281,Kids,Basketball,Air Jordan,11,3.0,6235.71,0.48,0.0,,Retail,Mumbai,88.91,0.0,True,False,True,True,False,True,9727.71,-9727.71,False
2283,4282,Men,Soccer,Phantom Gt,,2.0,2670.28,0.5,0.0,2025-03-20,Online,Pune,2334.23,0.0,True,False,False,True,False,False,2670.28,-2670.28,False
2284,4283,Men,Training,Zoomx Invincible,M,1.0,9649.36,0.95,482.47,2025-02-26,Retail,Bengaluru,1158.69,482.47,False,False,False,False,False,False,482.47,0.0,True
2285,4284,Men,Running,Air Zoom,,2.0,2953.43,0.1,0.0,2024-05-15,Retail,Delhi,2708.4,0.0,True,False,False,False,False,False,5316.17,-5316.17,False
2286,4285,Kids,Lifestyle,Waffle One,,4.0,5637.46,0.48,0.0,2024-11-28,Retail,Pune,3380.53,0.0,False,False,True,True,False,False,11725.92,-11725.92,False
2287,4286,Kids,Soccer,Tiempo Legend,L,3.0,5385.78,0.5,0.0,2025-08-06,Online,Kolkata,840.25,0.0,True,False,False,True,False,False,8078.67,-8078.67,False
2288,4287,Kids,Lifestyle,Waffle One,6,2.0,5637.46,0.48,0.0,,Retail,Kolkata,-157.55,0.0,False,True,True,True,False,True,5862.96,-5862.96,False
2289,4288,Kids,Basketball,Air Jordan,,2.0,6754.13,0.5,0.0,2024-09-24,Online,Hyderabad,3737.27,0.0,True,False,False,True,False,False,6754.13,-6754.13,False
2290,4289,Men,Lifestyle,Waffle One,L,2.0,5637.46,0.1,0.0,,Retail,Delhi,2164.64,0.0,True,False,True,False,False,True,10147.43,-10147.43,False
2291,4290,Kids,Lifestyle,Blazer Mid,,3.0,6383.24,0.48,0.0,2025-01-25,Retail,Kolkata,698.53,0.0,False,True,True,True,False,False,9957.85,-9957.85,False
2292,4291,Women,Soccer,Phantom Gt,XL,2.0,9306.54,0.48,0.0,,Retail,Delhi,-25.67,0.0,True,False,False,True,False,True,9678.8,-9678.8,False
2293,4292,Men,Training,Zoomx Invincible,L,2.0,6897.68,0.23,0.0,2024-11-24,Online,Delhi,1328.75,0.0,False,False,True,False,False,False,10622.43,-10622.43,False
2294,4293,Women,Basketball,Kyrie Flytrap,XL,2.0,5066.14,0.48,0.0,2025-03-20,Retail,Delhi,635.45,0.0,False,True,True,True,False,False,5268.79,-5268.79,False
2295,4294,Women,Soccer,Premier Iii,,2.0,5238.91,0.5,0.0,2025-01-16,Online,Kolkata,1217.07,0.0,True,False,False,True,False,False,5238.91,-5238.91,False
2296,4295,Women,Basketball,Air Jordan,10,4.0,4469.12,0.48,0.0,2025-03-15,Retail,Mumbai,-1033.41,0.0,False,False,False,True,False,False,9295.77,-9295.77,False
2297,4296,Women,Lifestyle,Waffle One,7,3.0,4121.58,0.5,0.0,,Online,Mumbai,3702.74,0.0,False,False,False,True,False,True,6182.37,-6182.37,False
